Symbol,Ex_Date,Pre_Drop_Price,Dividend_Amount,Yield_Percent,Volume_On_ExDate,Price_Drop_Percent,Log_Price,Volatility_20d,Return_5d_Before,Volume_Ratio,Day_of_Week,Month,TARGET_Recovery_Days
KIRLOSENG,2019-02-06,149.32,2.5,1.67,21149.0,0.4705,5.0061,0.017697,-0.8618,1.2028,2,2,12
KIRLOSENG,2019-08-01,148.62,2.5,1.68,12132.0,2.4288,5.0014,0.024404,-7.3872,0.867,3,8,4
KIRLOSENG,2020-03-18,88.46,4.0,4.52,22580.0,-0.4724,4.4826,0.029583,-13.8081,0.6382,2,3,0
KIRLOSENG,2021-03-17,163.32,1.5,0.92,522600.0,1.0898,5.0957,0.034505,9.0881,1.6558,2,3,4
KIRLOSENG,2021-08-04,230.66,2.5,1.08,117149.0,0.1641,5.441,0.025651,-0.2431,0.378,2,8,250
KIRLOSENG,2022-02-21,132.25,1.5,1.13,137833.0,3.3635,4.8847,0.031931,0.1433,0.6217,0,2,17
KIRLOSENG,2022-08-03,160.13,2.5,1.56,69120.0,1.3645,5.076,0.016484,4.2991,0.6386,2,8,5
KIRLOSENG,2023-02-23,309.78,2.5,0.81,380878.0,-0.4107,5.7358,0.030466,1.8681,1.3894,3,2,0
KIRLOSENG,2023-08-04,445.58,2.5,0.56,174787.0,0.9056,6.0994,0.022565,3.5483,0.4125,4,8,5
KIRLOSENG,2024-02-23,884.42,2.5,0.28,411669.0,-4.9043,6.7849,0.024439,0.4864,1.2945,4,2,0
KIRLOSENG,2024-08-01,1218.04,3.5,0.29,198018.0,2.5717,7.105,0.012283,1.43,1.2624,3,8,7
KIRLOSENG,2025-02-21,588.19,2.5,0.43,2460935.0,1.0983,6.377,0.025039,-11.949,4.9774,4,2,1
KIRLOSENG,2025-07-31,912.54,4.0,0.44,91555.0,1.0884,6.8162,0.027877,-2.3608,0.1198,3,7,4
KIRLOSENG,2026-02-20,1419.8,2.5,0.18,398662.0,0.0916,7.2583,0.023698,3.0727,0.6106,4,2,8
KOTAKBANK,2016-07-14,154.0,0.1,0.06,7779395.0,-0.736,5.0369,0.011937,3.9013,1.1413,3,7,0
KOTAKBANK,2017-07-12,190.63,0.12,0.06,8322240.0,0.1566,5.2503,0.010056,-0.1146,1.1703,2,7,1
KOTAKBANK,2018-07-11,273.0,0.14,0.05,7236090.0,-1.1302,5.6095,0.008632,0.5054,0.8927,2,7,0
KOTAKBANK,2019-07-12,295.6,0.16,0.05,10362725.0,0.0337,5.689,0.013288,-2.1256,0.8895,4,7,1
KOTAKBANK,2021-08-11,361.14,0.18,0.05,15509515.0,1.7519,5.8893,0.014675,3.6172,0.9637,2,8,19
KOTAKBANK,2022-08-11,364.33,0.22,0.06,13891690.0,-1.4366,5.8981,0.017483,-1.229,1.0457,3,8,0
KOTAKBANK,2023-08-04,363.53,0.3,0.08,27217660.0,-0.9195,5.8959,0.013295,-2.8558,1.1138,4,8,0
KOTAKBANK,2024-07-19,364.53,0.4,0.11,20694325.0,0.1726,5.8986,0.01215,-0.9623,0.6096,4,7,38
KOTAKBANK,2025-07-18,433.66,0.5,0.12,12832715.0,1.2821,6.0723,0.012916,-2.2426,0.6796,4,7,3
LTF,2016-08-12,76.01,0.74,0.98,20149838.0,-1.2332,4.3308,0.026208,3.4483,2.3436,4,8,0
LTF,2017-08-18,149.71,0.74,0.5,3751598.0,-0.5146,5.0087,0.024259,6.3881,0.5509,4,8,0
LTF,2018-08-20,155.57,0.93,0.6,17973120.0,-3.1259,5.0471,0.031023,2.481,2.2057,0,8,0
LTF,2019-07-19,100.88,0.93,0.92,11733821.0,4.9053,4.6139,0.017495,-2.6982,1.3617,4,7,87
LTF,2020-03-26,47.92,0.84,1.75,25668130.0,1.2891,3.8695,0.077571,-5.236,1.5936,3,3,7
LTF,2022-07-01,64.14,0.5,0.78,3855009.0,-2.3845,4.1611,0.024497,-3.0824,0.5772,4,7,0
LTF,2023-07-21,125.36,2.0,1.6,14175269.0,-0.2323,4.8312,0.025097,-1.428,0.8829,4,7,0
LTF,2024-06-18,176.54,2.5,1.42,17532848.0,-0.1673,5.1735,0.029764,9.9909,1.8076,1,6,0
LTF,2025-05-27,171.54,2.75,1.6,4652943.0,-0.4431,5.1448,0.021695,1.8227,0.7479,1,5,0
LTTS,2016-11-21,733.06,3.0,0.41,24715.0,2.5837,6.5972,0.023391,3.9898,0.3267,0,11,1
LTTS,2017-08-14,659.87,4.0,0.61,21762.0,-0.6047,6.492,0.010192,-3.5462,1.3927,0,8,0
LTTS,2017-11-14,839.66,4.0,0.48,71477.0,-1.9796,6.733,0.022307,12.894,1.9389,1,11,0
LTTS,2018-08-13,1353.84,12.0,0.89,139554.0,-1.9126,7.2107,0.035017,4.0494,0.793,0,8,0
LTTS,2018-11-01,1561.68,7.5,0.48,147228.0,-3.2628,7.3535,0.046695,16.9136,0.936,3,11,0
LTTS,2019-07-11,1534.56,13.5,0.88,74016.0,0.7695,7.336,0.013751,-2.0313,0.7097,3,7,3
LTTS,2019-10-30,1379.75,7.5,0.54,91889.0,-1.778,7.2297,0.032203,-1.1952,0.9606,2,10,0
LTTS,2020-07-08,1261.43,13.5,1.07,297254.0,-4.0223,7.14,0.017176,3.9347,2.4554,2,7,0
LTTS,2020-10-26,1636.81,7.5,0.46,190341.0,-1.4712,7.4005,0.02785,-1.1487,0.5696,0,10,0
LTTS,2021-07-08,2770.04,14.5,0.52,299987.0,-1.9417,7.9266,0.011335,1.0077,1.4523,3,7,0
LTTS,2021-10-26,4309.58,10.0,0.23,428624.0,-1.1478,8.3686,0.026842,-11.8572,0.7952,1,10,0
LTTS,2022-01-25,4352.13,10.0,0.23,465308.0,-0.8851,8.3784,0.026727,-15.9192,1.301,1,1,0
LTTS,2022-07-07,2905.12,15.0,0.52,290028.0,-1.2613,7.9742,0.025181,0.1584,1.0318,3,7,0
LTTS,2022-10-27,3426.88,15.0,0.44,208902.0,0.9174,8.1394,0.017598,1.947,0.7902,3,10,3
LTTS,2023-07-07,3863.92,30.0,0.78,198445.0,0.6913,8.2594,0.015692,1.6387,0.8239,4,7,5
LTTS,2023-10-27,4028.04,17.0,0.42,154989.0,-1.31,8.301,0.016643,-5.2228,0.789,4,10,0
LTTS,2024-06-14,4792.99,33.0,0.69,188153.0,0.5398,8.4749,0.015921,2.1928,0.6928,4,6,3
LTTS,2024-10-25,5198.7,17.0,0.33,108890.0,1.8453,8.5562,0.017584,2.9695,0.5613,4,10,12
LTTS,2025-06-06,4268.81,38.0,0.89,52629.0,-0.2776,8.3591,0.021155,-0.9685,0.5025,4,6,0
LTTS,2025-10-27,4154.7,18.0,0.43,68733.0,-0.9555,8.332,0.01556,0.4332,1.4049,0,10,0
LICHSGFIN,2016-08-09,446.0,5.5,1.23,1982250.0,-0.048,6.1003,0.016639,2.4443,0.7652,1,8,0
LICHSGFIN,2017-08-08,589.13,6.2,1.05,2015826.0,0.0367,6.3787,0.014447,-0.4921,0.996,1,8,250
LICHSGFIN,2018-08-09,482.95,6.8,1.41,838774.0,-1.16,6.1799,0.019874,5.4863,0.4716,3,8,0
LICHSGFIN,2019-08-16,427.99,7.6,1.78,1499189.0,0.2181,6.0591,0.016035,-0.8416,0.776,4,8,250
LICHSGFIN,2020-09-17,275.28,8.0,2.91,3531210.0,-1.5418,5.6178,0.02577,4.7007,0.5412,3,9,0
LICHSGFIN,2021-09-16,383.8,8.5,2.21,3944321.0,-1.2015,5.9501,0.017319,0.4899,1.0691,3,9,0
LICHSGFIN,2022-09-19,401.13,8.5,2.12,2209314.0,2.0374,5.9943,0.014532,-1.5884,0.9528,0,9,1
LICHSGFIN,2023-08-18,403.26,8.5,2.11,2577718.0,0.505,5.9996,0.025532,-0.609,0.5432,4,8,1
LICHSGFIN,2024-08-23,661.7,9.0,1.36,1556763.0,0.1114,6.4948,0.025715,3.6612,0.4431,4,8,2
LICHSGFIN,2025-08-22,567.85,10.0,1.76,1778532.0,0.766,6.3419,0.015251,1.5108,0.9594,4,8,15
LTFOODS,2024-05-30,205.52,0.5,0.24,1107383.0,3.1242,5.3255,0.02527,-1.208,1.0725,3,5,2
LTFOODS,2024-08-06,291.75,0.5,0.17,800711.0,-0.8818,5.6759,0.023741,0.9744,0.3956,1,8,0
LTFOODS,2024-09-17,429.59,1.0,0.23,2648585.0,-1.5699,6.0628,0.029584,7.556,1.6519,1,9,0
LTFOODS,2024-11-06,396.32,0.5,0.13,1207441.0,0.8133,5.9822,0.037864,7.8397,1.0913,2,11,16
LTFOODS,2025-02-04,368.2,0.5,0.14,487360.0,-3.7896,5.9086,0.030755,-0.1211,0.9284,1,2,0
LTFOODS,2025-08-01,483.1,1.0,0.21,739168.0,1.7407,6.1802,0.018399,-0.3687,0.7529,4,8,1
LTFOODS,2025-09-19,461.96,1.0,0.22,1555710.0,-2.0617,6.1355,0.018312,0.3025,2.3265,4,9,0
LTFOODS,2026-02-02,371.8,1.0,0.27,268575.0,3.0662,5.9184,0.023185,7.7768,0.5564,0,2,1
LT,2016-08-18,856.77,12.17,1.42,1780732.0,0.1449,6.7532,0.014462,1.3012,0.6999,3,8,1
LT,2017-07-13,1004.13,14.0,1.39,1643754.0,-2.5661,6.9119,0.009114,2.4711,0.8509,3,7,0
LT,2017-08-11,1014.65,14.0,1.38,2001103.0,1.0274,6.9223,0.009499,-1.5436,0.9778,4,8,1
LT,2018-08-14,1125.86,16.0,1.42,2146242.0,-0.016,7.0263,0.012545,-2.0266,1.0278,1,8,0
LT,2019-07-24,1266.43,18.0,1.42,5434450.0,0.2982,7.144,0.014863,-3.1571,1.7996,2,7,2
LT,2020-03-24,658.97,10.0,1.52,7110384.0,0.8613,6.4907,0.046458,-24.3219,1.3261,1,3,1
LT,2020-08-05,852.96,8.0,0.94,3007723.0,-1.0368,6.7487,0.010551,0.2495,0.7017,2,8,0
LT,2020-11-04,882.28,18.0,2.04,3369408.0,-1.0863,6.7825,0.01899,-3.5712,0.5307,2,11,0
LT,2021-07-28,1526.14,18.0,1.18,4119892.0,-0.2484,7.3305,0.015008,1.1255,1.6371,2,7,0
LT,2022-07-21,1669.8,22.0,1.32,2827327.0,-2.7475,7.4205,0.016037,5.6981,1.412,3,7,0
LT,2023-08-02,2591.91,30.0,1.16,1479486.0,0.5499,7.8602,0.013784,0.7709,0.8267,2,8,5
LT,2024-06-20,3529.04,28.0,0.79,2618715.0,-0.9124,8.1688,0.035217,-1.1115,0.6452,3,6,0
LT,2025-06-03,3645.6,34.0,0.93,2472483.0,0.0219,8.2013,0.013348,1.0879,1.1053,1,6,3
LAURUSLABS,2017-07-06,120.6,0.3,0.25,565010.0,0.5212,4.7925,0.01159,2.1238,0.6379,3,7,250
LAURUSLABS,2018-06-28,88.27,0.3,0.34,583750.0,0.6484,4.4804,0.019406,-5.8284,1.5337,3,6,1
LAURUSLABS,2019-07-03,68.8,0.3,0.44,103640.0,0.5664,4.2312,0.014712,7.1461,0.5889,2,7,7
LAURUSLABS,2020-03-23,70.74,0.3,0.42,307700.0,11.3815,4.259,0.033835,-3.9423,0.6695,0,3,9
LAURUSLABS,2020-07-01,101.64,0.2,0.2,3338495.0,-1.6877,4.6214,0.027496,-3.1329,0.4323,2,7,0
LAURUSLABS,2020-11-10,258.97,0.8,0.31,9112272.0,1.4806,5.5567,0.02855,-9.3187,1.5735,1,11,1
LAURUSLABS,2021-02-08,336.0,0.4,0.12,4485525.0,-4.658,5.8171,0.023226,-2.385,1.3742,0,2,0
LAURUSLABS,2021-05-11,482.96,0.8,0.17,1857030.0,-0.3879,6.1799,0.022797,-0.0713,0.3655,1,5,0
LAURUSLABS,2021-11-17,484.58,0.8,0.17,1954843.0,1.3654,6.1833,0.036713,0.3983,0.5157,2,11,4
LAURUSLABS,2022-05-10,535.84,1.2,0.22,1374894.0,2.7706,6.2838,0.017489,-8.5531,0.7444,1,5,4
LAURUSLABS,2022-11-03,472.49,0.8,0.17,798486.0,-0.2833,6.158,0.028499,4.0427,0.4322,3,11,0
LAURUSLABS,2023-05-10,331.27,1.2,0.36,2020975.0,0.1201,5.8029,0.027591,4.0966,0.4618,2,5,10
LAURUSLABS,2023-11-02,357.09,0.4,0.11,899272.0,-1.06,5.878,0.02316,-0.0557,0.3434,3,11,0
LAURUSLABS,2024-05-08,427.76,0.4,0.09,758203.0,-1.177,6.0586,0.022623,-4.5667,0.2793,2,5,0
LAURUSLABS,2024-11-06,487.78,0.4,0.08,5554354.0,-1.5547,6.1899,0.023735,0.8139,1.6063,2,11,0
LAURUSLABS,2025-05-09,585.47,0.8,0.14,1383731.0,-0.4864,6.3724,0.026492,-5.2559,0.5045,4,5,0
LAURUSLABS,2025-10-31,969.55,0.8,0.08,1545420.0,1.6399,6.8768,0.013161,4.7442,0.5995,4,10,1
LICI,2022-08-25,656.63,1.5,0.23,865146.0,-0.4594,6.4871,0.01027,-2.8725,0.6293,3,8,0
LICI,2023-07-21,611.38,3.0,0.49,2019022.0,-1.6793,6.4157,0.009861,1.5436,2.1401,4,7,0
LICI,2024-02-21,1019.02,4.0,0.39,3929842.0,-0.1349,6.9266,0.030249,-2.6483,0.4706,2,2,0
LICI,2024-07-19,1089.21,6.0,0.55,5579511.0,-0.4168,6.9932,0.013722,4.9463,1.5406,4,7,0
LICI,2025-07-25,905.0,12.0,1.33,1223102.0,2.0055,6.8079,0.008614,-0.6662,1.6169,4,7,10
LINDEINDIA,2016-05-06,255.54,0.75,0.29,3538.0,0.0189,5.5434,0.010534,0.4167,0.1335,4,5,4
LINDEINDIA,2017-04-07,415.92,0.75,0.18,104367.0,-0.3609,6.0305,0.024684,8.2526,2.1932,4,4,0
LINDEINDIA,2018-04-06,448.07,1.0,0.22,11989.0,-2.7507,6.1049,0.021401,5.8205,0.4756,4,4,0
LINDEINDIA,2019-05-08,477.38,1.5,0.31,21400.0,0.0612,6.1683,0.025468,2.9403,0.3405,2,5,1
LINDEINDIA,2020-09-10,666.08,10.0,1.5,65960.0,-5.1168,6.5014,0.017357,-4.7271,0.7262,3,9,0
LINDEINDIA,2021-06-16,1561.93,3.0,0.19,138961.0,-0.7256,7.3537,0.012125,0.0316,1.8175,2,6,0
LINDEINDIA,2022-06-01,2962.34,13.5,0.46,116743.0,-2.925,7.9937,0.029805,3.3245,1.33,2,6,0
LINDEINDIA,2023-08-10,4918.11,12.0,0.24,21719.0,-0.4843,8.5007,0.020371,-1.3669,0.4516,3,8,0
LINDEINDIA,2024-08-05,8039.15,12.0,0.15,123584.0,3.1568,8.9921,0.017817,2.0186,1.2748,0,8,28
LINDEINDIA,2025-08-07,6452.0,12.0,0.19,15955.0,-1.2554,8.7721,0.00811,-1.6658,1.0481,3,8,0
LLOYDSME,2024-08-13,757.88,1.0,0.13,162328.0,1.536,6.6305,0.029127,6.0314,0.2188,1,8,6
LLOYDSME,2025-05-26,1338.2,1.0,0.07,389093.0,-0.8071,7.1991,0.027035,0.6236,0.8156,0,5,0
LODHA,2023-09-08,738.27,1.0,0.14,2715416.0,-3.6658,6.6043,0.025133,9.1443,2.5024,4,9,0
LODHA,2024-08-16,1277.59,2.25,0.18,692107.0,-1.1234,7.1527,0.026997,8.0759,0.5168,4,8,0
LODHA,2025-08-22,1289.35,4.25,0.33,789131.0,2.1988,7.1619,0.022604,5.0341,0.4713,4,8,250
LUPIN,2016-07-25,1607.39,7.5,0.47,730291.0,-1.6797,7.3824,0.018824,2.1649,0.694,0,7,0
LUPIN,2017-07-24,1084.63,7.5,0.69,1549104.0,-0.5373,6.989,0.014867,-0.3357,0.8531,0,7,0
LUPIN,2018-07-30,778.79,5.0,0.64,2759758.0,-1.2157,6.6577,0.020801,1.8935,1.0207,0,7,0
LUPIN,2019-07-29,747.12,5.0,0.67,1032123.0,1.3013,6.6162,0.01826,2.7495,0.8913,0,7,7
LUPIN,2020-08-03,896.34,6.0,0.67,3944365.0,-0.7713,6.7983,0.020243,9.599,1.6109,0,8,0
LUPIN,2021-07-27,1140.94,6.5,0.57,2687649.0,4.6042,7.0396,0.008816,-1.2556,3.0269,1,7,250
LUPIN,2022-07-14,633.5,4.0,0.63,1202079.0,-0.0389,6.4513,0.01719,2.2117,1.3772,3,7,0
LUPIN,2023-07-14,917.0,4.0,0.44,603409.0,-0.4532,6.8211,0.016943,3.3478,0.4198,4,7,0
LUPIN,2024-07-16,1813.47,8.0,0.44,868365.0,-1.1125,7.503,0.020084,0.9919,0.5417,1,7,0
LUPIN,2025-07-25,1929.4,12.0,0.62,681217.0,-1.1195,7.565,0.01151,0.4761,0.5856,4,7,0
MMTC,2016-09-15,29.26,0.2,0.68,2204121.0,-4.2129,3.3763,0.016807,-1.6251,2.5275,3,9,0
MMTC,2017-09-14,38.35,0.2,0.52,1138227.0,-1.7007,3.6467,0.014116,-2.796,1.2035,3,9,0
MMTC,2018-09-12,31.16,0.2,0.64,853502.0,1.5798,3.439,0.016262,3.0744,0.8378,2,9,3
MMTC,2019-09-19,18.95,0.3,1.58,3769151.0,2.3747,2.9418,0.07159,-12.8959,1.4484,3,9,27
MRF,2016-08-03,33392.64,94.0,0.28,10148.0,-2.2981,10.4161,0.012133,-0.3047,1.7045,2,8,0
MRF,2016-11-08,50196.82,3.0,0.01,18329.0,-2.3555,10.8237,0.026068,1.5101,0.8425,1,11,0
MRF,2017-02-14,50175.41,3.0,0.01,5866.0,1.2377,10.8233,0.013442,0.7782,0.4426,1,2,7
MRF,2017-07-27,69096.35,54.0,0.08,8582.0,1.7578,11.1433,0.011577,1.2013,0.8642,3,7,4
MRF,2017-11-21,67894.06,3.0,0.0,12159.0,-1.622,11.1257,0.015721,1.59,1.1754,1,11,0
MRF,2018-02-09,69331.73,3.0,0.0,4799.0,0.2198,11.1467,0.01874,1.3163,0.4819,4,2,1
MRF,2018-08-01,78542.92,54.0,0.07,4888.0,-0.1794,11.2714,0.014623,1.6387,0.8442,2,8,0
MRF,2018-11-19,65015.4,3.0,0.0,3936.0,-0.6667,11.0824,0.012232,0.8463,0.6747,0,11,0
MRF,2019-02-15,55671.5,3.0,0.01,12188.0,2.0646,10.9272,0.01466,-5.232,1.4859,4,2,8
MRF,2019-08-01,52951.72,54.0,0.1,5918.0,0.2601,10.8771,0.01197,-1.0425,1.2258,3,8,1
MRF,2019-11-21,62418.34,3.0,0.0,3752.0,0.8072,11.0416,0.011587,-0.885,0.6845,3,11,2
MRF,2020-02-18,70579.4,3.0,0.0,9604.0,2.2486,11.1645,0.014856,-0.1147,1.1814,1,2,184
MRF,2020-09-14,58630.75,94.0,0.16,17430.0,1.0364,10.979,0.00861,1.4604,0.9784,0,9,2
MRF,2020-11-18,73466.49,3.0,0.0,62263.0,-1.2802,11.2046,0.022807,8.028,1.6118,2,11,0
MRF,2021-02-17,88818.57,3.0,0.0,39383.0,0.433,11.3944,0.031964,-7.6294,0.5632,2,2,9
MRF,2021-08-04,80336.59,144.0,0.18,6965.0,0.521,11.294,0.010685,1.3709,0.7642,2,8,20
MRF,2021-11-17,77923.13,3.0,0.0,10113.0,-1.1886,11.2635,0.012068,0.3547,0.7811,2,11,0
MRF,2022-02-17,65703.28,3.0,0.0,7727.0,0.789,11.0929,0.014742,-5.2009,0.6748,3,2,8
MRF,2022-07-27,79623.89,144.0,0.18,5546.0,-1.0733,11.2851,0.01367,0.4582,0.685,2,7,0
MRF,2022-11-17,87266.98,3.0,0.0,8525.0,-0.2366,11.3767,0.02361,0.2485,0.4604,3,11,0
MRF,2023-02-21,88757.98,3.0,0.0,6804.0,-0.8736,11.3937,0.012232,1.2846,0.7834,1,2,0
MRF,2023-07-20,102234.21,169.0,0.17,3770.0,0.6367,11.535,0.007833,1.4361,0.6289,3,7,2
MRF,2023-11-17,109960.11,3.0,0.0,11891.0,-1.0693,11.6079,0.009923,2.0547,1.8091,4,11,0
MRF,2024-02-21,148173.7,3.0,0.0,12528.0,-0.7151,11.9061,0.020994,0.9109,0.806,2,2,0
MRF,2024-07-25,136857.56,194.0,0.14,17629.0,-0.3731,11.8267,0.016267,3.758,1.5666,3,7,0
MRF,2024-11-19,120666.16,3.0,0.0,9833.0,-1.7314,11.7008,0.0121,-1.7754,1.2696,1,11,0
MRF,2025-02-14,109592.68,3.0,0.0,4673.0,0.2634,11.6045,0.009096,-2.7536,0.6337,4,2,1
MRF,2025-07-18,150300.05,229.0,0.15,8078.0,1.4943,11.9204,0.01519,1.5482,0.8633,4,7,4
MRF,2025-11-21,151943.98,3.0,0.0,7022.0,-0.3212,11.9313,0.007047,-3.4625,1.4163,4,11,0
MRF,2026-02-13,151207.0,3.0,0.0,7131.0,0.7288,11.9264,0.026051,3.2467,0.6429,4,2,250
MGL,2016-09-15,488.67,17.5,3.58,226065.0,0.6353,6.1917,0.022114,-2.4189,0.3531,3,9,6
MGL,2017-02-17,717.18,8.0,1.12,455295.0,3.5222,6.5753,0.016405,-2.0388,2.087,4,2,20
MGL,2017-09-14,923.76,11.0,1.19,151529.0,0.0614,6.8285,0.014914,1.9818,0.7959,3,9,16
MGL,2018-02-20,804.88,8.0,0.99,186885.0,-1.1326,6.6907,0.022484,-3.6033,0.7676,1,2,0
MGL,2018-09-07,698.06,11.0,1.58,635025.0,-1.2992,6.5483,0.017804,-1.3745,0.3035,4,9,0
MGL,2019-02-07,800.1,9.5,1.19,256864.0,2.0281,6.6847,0.009005,5.0111,0.9141,3,2,26
MGL,2019-08-29,715.45,10.5,1.47,569059.0,-0.1657,6.5729,0.025093,2.5477,0.452,3,8,0
MGL,2020-03-06,867.21,9.5,1.1,468282.0,1.5327,6.7653,0.021269,1.8651,0.4849,4,3,57
MGL,2020-09-16,800.53,25.5,3.19,1015945.0,0.1921,6.6853,0.023171,4.7302,0.857,2,9,1
MGL,2021-02-18,1011.25,9.0,0.89,4096352.0,-2.0011,6.9189,0.019194,-1.1,4.9304,3,2,0
MGL,2021-09-17,1040.47,14.0,1.35,512342.0,2.1493,6.9474,0.013235,0.5176,1.5787,4,9,250
MGL,2022-02-17,713.86,9.5,1.33,374842.0,1.3597,6.5707,0.016431,0.3971,0.6072,3,2,16
MGL,2022-08-11,736.85,15.5,2.1,3346586.0,-7.9757,6.6024,0.017643,3.4382,6.461,3,8,0
MGL,2023-02-14,824.75,10.0,1.21,455736.0,-0.8448,6.7151,0.01764,0.9222,1.6337,1,2,0
MGL,2023-08-14,945.63,16.0,1.69,465280.0,0.9346,6.8519,0.020592,-4.9584,0.8041,0,8,5
MGL,2024-02-05,1403.53,12.0,0.85,304608.0,-0.2048,7.2467,0.019575,4.4224,0.4145,0,2,0
MGL,2024-08-14,1715.63,18.0,1.05,418836.0,2.4031,7.4475,0.02038,-1.2491,0.7394,2,8,1
MGL,2025-02-03,1329.28,12.0,0.9,537164.0,3.1362,7.1924,0.024485,7.4768,0.5506,0,2,31
MGL,2025-08-14,1311.51,18.0,1.37,291241.0,0.8753,7.1789,0.019339,4.035,0.5166,3,8,1
MGL,2026-02-13,1141.2,12.0,1.05,172440.0,2.9881,7.0398,0.025242,0.0521,0.6084,4,2,6
MAHSCOOTER,2017-07-06,1651.65,30.0,1.82,1486.0,0.1633,7.4095,0.010502,3.0619,0.8377,3,7,1
MAHSCOOTER,2018-07-05,2560.54,33.0,1.29,2027.0,-0.1392,7.848,0.036313,2.5127,0.1738,3,7,0
MAHSCOOTER,2019-07-11,3740.15,33.0,0.88,5696.0,0.1754,8.2269,0.023581,-7.6906,0.9034,3,7,3
MAHSCOOTER,2020-03-03,3781.65,50.0,1.32,3215.0,-0.3926,8.2379,0.018295,-7.4924,0.5717,1,3,0
MAHSCOOTER,2021-07-08,3475.18,50.0,1.44,4048.0,0.2576,8.1534,0.010468,2.7426,0.7764,3,7,10
MAHSCOOTER,2022-06-30,3381.98,80.0,2.37,1466.0,-1.5009,8.1262,0.016537,1.9955,0.5498,3,6,0
MAHSCOOTER,2022-09-22,4878.44,100.0,2.05,8885.0,-0.5415,8.4926,0.038102,-0.3425,0.3766,3,9,0
MAHSCOOTER,2023-06-30,5145.79,60.0,1.17,2463.0,-1.9593,8.5459,0.010177,-0.7986,0.7371,4,6,0
MAHSCOOTER,2023-09-28,7350.45,110.0,1.5,19053.0,0.8715,8.9025,0.021263,2.0599,1.367,3,9,1
MAHSCOOTER,2024-06-28,8520.99,60.0,0.7,30798.0,-2.8931,9.0503,0.024431,5.5563,2.4975,4,6,0
MAHSCOOTER,2024-09-25,12121.06,110.0,0.91,14995.0,-2.0361,9.4027,0.01706,4.4404,0.7791,2,9,0
MAHSCOOTER,2025-06-27,14005.82,60.0,0.43,8366.0,-0.0637,9.5472,0.025875,2.2919,0.6779,4,6,0
MAHSCOOTER,2025-09-22,17620.0,160.0,0.91,7868.0,-1.4075,9.7768,0.017576,-0.9912,0.4362,0,9,0
MAHSEAMLES,2016-09-12,98.31,1.25,1.27,20442.0,0.3871,4.5881,0.025098,1.4155,0.2756,0,9,1
MAHSEAMLES,2017-09-12,204.07,2.5,1.23,97110.0,0.3771,5.3185,0.015199,5.9747,0.6185,1,9,21
MAHSEAMLES,2018-09-17,216.18,3.0,1.39,73038.0,0.5301,5.3761,0.01324,-3.0155,0.5509,0,9,1
MAHSEAMLES,2019-09-09,171.44,3.0,1.75,30192.0,-2.568,5.1442,0.016714,-0.2135,0.7153,0,9,0
MAHSEAMLES,2020-09-14,104.91,1.25,1.19,74172.0,-2.5819,4.6531,0.025818,-2.2782,0.2159,0,9,0
MAHSEAMLES,2021-09-14,150.16,1.75,1.17,86944.0,0.0317,5.0117,0.024367,1.1905,0.169,1,9,1
MAHSEAMLES,2022-09-07,379.99,2.5,0.66,197304.0,-4.1249,5.9401,0.011515,-4.7747,0.5972,2,9,0
MAHSEAMLES,2023-08-14,460.54,5.0,1.09,196777.0,-0.7152,6.1324,0.028894,-1.0403,0.3974,0,8,0
MAHSEAMLES,2024-08-14,572.77,10.0,1.75,294257.0,0.8344,6.3505,0.020276,-2.1838,0.6011,2,8,1
MAHSEAMLES,2025-08-14,675.15,10.0,1.48,81569.0,0.1037,6.5149,0.021092,2.9991,0.357,3,8,1
M&MFIN,2016-07-14,185.65,2.37,1.28,2797940.0,2.9551,5.2239,0.025911,-1.1571,1.0526,3,7,31
M&MFIN,2017-07-14,199.97,1.42,0.71,2242894.0,-1.5665,5.2982,0.014372,2.1486,0.7277,4,7,0
M&MFIN,2018-07-19,260.07,2.37,0.91,917269.0,0.6052,5.561,0.023428,-0.6157,0.4797,3,7,3
M&MFIN,2019-07-15,211.64,3.86,1.82,1863158.0,-0.8134,5.3549,0.01862,-1.2463,0.7177,0,7,0
M&MFIN,2021-07-16,148.31,0.78,0.52,2844051.0,-0.7954,4.9993,0.010893,-0.1237,0.5465,4,7,0
M&MFIN,2022-07-20,191.39,3.5,1.83,2902715.0,-0.1485,5.2543,0.019573,2.3187,0.6609,2,7,0
M&MFIN,2023-07-21,301.64,5.84,1.94,3360114.0,0.9388,5.7092,0.019522,1.5805,0.7476,4,7,1
M&MFIN,2024-07-16,289.72,6.13,2.12,4632866.0,-0.1279,5.6689,0.012654,0.2647,1.2196,1,7,0
M&MFIN,2025-07-15,261.65,6.5,2.48,1409831.0,-1.6052,5.567,0.013269,-0.63,0.5217,1,7,0
M&M,2016-07-21,667.11,6.0,0.9,2491952.0,1.0039,6.503,0.008742,0.9777,1.3458,3,7,2
M&M,2017-07-13,633.65,6.5,1.03,1589676.0,-0.4913,6.4515,0.009682,0.0472,0.7293,3,7,0
M&M,2018-07-12,865.19,7.5,0.87,2173358.0,0.8338,6.7629,0.013739,2.0442,0.8722,3,7,12
M&M,2019-07-18,578.93,8.5,1.47,4915489.0,1.9772,6.3612,0.015294,-2.5546,1.9322,3,7,66
M&M,2020-07-16,522.6,2.35,0.45,11751032.0,-4.2169,6.2588,0.026341,-1.8115,1.6269,3,7,0
